filename,category,organism,cfu,label,donor_id,experiment_date,timepoint_hours,n_wl,wl_min,wl_max,abs_min,abs_max,abs_mean
20230726_CS_100CFU_LZMSC10P6_D7_70%_2,contaminated,Clostridium sporogenes,100,1.0,MSC10P6,20230726,,419,237.4502869,300.1557617,-0.4312813089143194,0.9517249063523472,4.875442399308563e-16
20230614_BS_100CFU_LZMSC6P4_D7_90%_3,contaminated,Bacillus subtilis,100,1.0,MSC6P4,20230614,,419,237.4569702,300.1626892,-0.4203322758799528,0.9478680214200472,-4.875442399308563e-16
20230406_CSporogenes_100CFU_3,contaminated,Clostridium sporogenes,100,1.0,Unknown,20230406,,419,237.437088,300.1494446,-0.4098685993206044,0.9105458643127292,2.882870288286803e-16
20230519_EColi_100CFU_LZMSC1P6_D7_90%_2,contaminated,Escherichia coli,100,1.0,MSC1P6,20230519,,419,237.4542236,300.1599426,-0.4392242352322194,0.9851880399344474,1.3566448415467307e-16
20230720_CAc_10CFU_LZMSC10P6_D7_70%_3,contaminated,Cutibacterium acnes,10,1.0,MSC10P6,20230720,,419,237.4665527,300.1394958,-0.4259335742351635,0.9085223675315032,-4.790652096711893e-16
20230713_CA_10CFU_LZMSC9P4_D7_70%_3,contaminated,Candida albicans,10,1.0,MSC9P4,20230713,,419,237.4332886,300.1253052,-0.5638931232575989,1.0138760967424014,-1.280333569209727e-15
20230519_EColi_100CFU_LZMSC6P6_D7_90%_1,contaminated,Escherichia coli,100,1.0,MSC6P6,20230519,,419,237.4542236,300.1599426,-0.3780742932976133,0.8395463279023867,2.54370907790012e-17
20230713_CA_10CFU_LZMSC7P4_D7_90%,contaminated,Candida albicans,10,1.0,MSC7P4,20230713,,419,237.4332886,300.1253052,-0.5711162423378685,1.0444936220287984,-5.765740576573606e-16
20230726_CS_10CFU_LZMSC1P6_D7_90%_3,contaminated,Clostridium sporogenes,10,1.0,MSC1P6,20230726,,419,237.4502869,300.1557617,-0.4291158392661096,0.9465680793338904,1.780596354530084e-16
20230720_CAc_100CFU_LZMSC10P6_D7_70%,contaminated,Cutibacterium acnes,100,1.0,MSC10P6,20230720,,419,237.4665527,300.1394958,-0.4206365383798724,0.9112619274201276,1.9289793840742578e-16
20230531_PA_10CFU_LZMSC10P2_D7_80%_3,contaminated,Pseudomonas aeruginosa,10,1.0,MSC10P2,20230531,,419,237.4433594,300.1490784,-0.5923280698422433,1.1769250850244235,1.780596354530084e-16
20230614_BS_100CFU_LZMSC1P4_D7_70%_3,contaminated,Bacillus subtilis,100,1.0,MSC1P4,20230614,,419,237.4569702,300.1626892,-0.4400262782975334,0.9974164268024664,4.578676340220216e-16
20230608_SA_10CFU_LZMSC10P2_D7_80%_1,contaminated,Staphylococcus aureus,10,1.0,MSC10P2,20230608,,419,237.45784,300.1561584,-0.5026032636867948,1.0189639618798716,-7.715917536297031e-16
20230608_SA_100CFU_LZMSC8P2_D7_70%_3,contaminated,Staphylococcus aureus,100,1.0,MSC8P2,20230608,,419,237.45784,300.1561584,-0.5003537441871916,0.9989708952461416,1.1022739337567186e-16
20230713_CA_100CFU_LZMSC7P4_D7_90%_1,contaminated,Candida albicans,100,1.0,MSC7P4,20230713,,419,237.4332886,300.1253052,-0.5680303966562457,1.0531142358770875,-6.44406299734697e-16
20230531_PA_10CFU_LZMSC10P2_D7_80%,contaminated,Pseudomonas aeruginosa,10,1.0,MSC10P2,20230531,,419,237.4433594,300.1490784,-0.5790290450767698,1.1357308014898972,2.289338170110108e-16
20230608_SA_10CFU_LZMSC7P2_D7_80%_2,contaminated,Staphylococcus aureus,10,1.0,MSC7P2,20230608,,419,237.45784,300.1561584,-0.4901345104697695,0.9688022999635636,-1.1022739337567186e-16
20230518_EColi_10CFU_LZMSC1P6_D7_90%_2,contaminated,Escherichia coli,10,1.0,MSC1P6,20230518,,419,237.4571838,300.1626587,-0.4335235062272075,0.9938658572061256,1.6110157493367426e-16
20230406_D5_CSporogenes_10CFU_3,contaminated,Clostridium sporogenes,10,1.0,D5,20230406,,419,237.437088,300.1494446,-0.4090348216473344,0.9027877963526658,5.172208458396911e-16
20230726_CS_100CFU_LZMSC9P6_D7_70%_2,contaminated,Clostridium sporogenes,100,1.0,MSC9P6,20230726,,419,237.4502869,300.1557617,-0.4086388508113765,0.8963430216886233,-1.8653866571267547e-16
20230614_BS_10CFU_LZMSC8P4_D7_80%_1,contaminated,Bacillus subtilis,10,1.0,MSC8P4,20230614,,419,237.4569702,300.1626892,-0.3378569961074783,0.7483001121258551,-1.6958060519334133e-16
20230614_BS_100CFU_LZMSC9P4_D7_70%,contaminated,Bacillus subtilis,100,1.0,MSC9P4,20230614,,419,237.4569702,300.1626892,-0.4184707687324581,0.8996564560008752,1.3142496902483953e-16
20230323_D5_SAureus_100CFU_3,contaminated,Staphylococcus aureus,100,1.0,D5,20230323,,419,237.4316711,300.1366577,-0.4149564447198075,0.855883385613526,1.5177464164804049e-15
20230531_PA_10CFU_LZMSC9P2_D7_80%_2,contaminated,Pseudomonas aeruginosa,10,1.0,MSC9P2,20230531,,419,237.4433594,300.1490784,-0.5757856056160692,1.148364833583931,8.563820562263738e-16
20230518_EColi_10CFU_LZMSC6P6_D7_90%_2,contaminated,Escherichia coli,10,1.0,MSC6P6,20230518,,419,237.4571838,300.1626587,-0.3775742890969772,0.8606944094030227,-2.26814059446094e-16
20230608_SA_100CFU_LZMSC6P2_D7_90%_2,contaminated,Staphylococcus aureus,100,1.0,MSC6P2,20230608,,419,237.45784,300.1561584,-0.5088599296585518,1.035525642808115,3.222031498673485e-16
20230519_EColi_100CFU_LZMSC10P6_D7_70%_3,contaminated,Escherichia coli,100,1.0,MSC10P6,20230519,,419,237.4542236,300.1599426,-0.4220157824178994,0.9511653969821008,3.985144222043521e-16
20230720_CAc_100CFU_LZMSC9P6_D7_70%_3,contaminated,Cutibacterium acnes,100,1.0,MSC9P6,20230720,,419,237.4665527,300.1394958,-0.403955678914638,0.8815193863186954,-5.2993939122919164e-17
20230531_PA_10CFU_LZMSC6P2_D7_90%,contaminated,Pseudomonas aeruginosa,10,1.0,MSC6P2,20230531,,419,237.4433594,300.1490784,-0.5524212379405731,1.1304007311594266,-2.9676605908834733e-16
20230726_CS_10CFU_LZMSC6P6_D7_90%_1,contaminated,Clostridium sporogenes,10,1.0,MSC6P6,20230726,,419,237.4502869,300.1557617,-0.3718533567140015,0.8189488251526653,3.6035878603585036e-17
20230720_CAc_10CFU_LZMSC9P6_D7_70%,contaminated,Cutibacterium acnes,10,1.0,MSC9P6,20230720,,419,237.4665527,300.1394958,-0.4046712658925221,0.8406257092408113,-2.0773624136184313e-16
20230726_CS_100CFU_LZMSC8P6_D7_70%_3,contaminated,Clostridium sporogenes,100,1.0,MSC8P6,20230726,,419,237.4502869,300.1557617,-0.4108585867849642,0.9201806628817024,-4.239515129833533e-17
20230331_D5_BSubtilis_100CFU,contaminated,Bacillus subtilis,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4603333582682572,1.0074737955650763,5.256998760993581e-16
20230531_PA_10CFU_LZMSC6P2_D7_90%_3,contaminated,Pseudomonas aeruginosa,10,1.0,MSC6P2,20230531,,419,237.4433594,300.1490784,-0.5657420034034216,1.1496607983965783,-7.546336931103689e-16
20230720_CAc_100CFU_LZMSC1P6_D7_90%_3,contaminated,Cutibacterium acnes,100,1.0,MSC1P6,20230720,,419,237.4665527,300.1394958,-0.4294491590008747,0.947318675165792,3.9639466463943536e-16
20230331_D5_EColi_100CFU,contaminated,Escherichia coli,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.412826163105887,0.900522855294113,2.54370907790012e-17
20230608_SA_100CFU_LZMSC9P2_D7_80%_2,contaminated,Staphylococcus aureus,100,1.0,MSC9P2,20230608,,419,237.45784,300.1561584,-0.5099747762102623,1.0259407377564045,2.882870288286803e-16
20230726_CS_100CFU_LZMSC1P6_D7_90%,contaminated,Clostridium sporogenes,100,1.0,MSC1P6,20230726,,419,237.4502869,300.1557617,-0.428991821159825,0.9175488982401748,-6.783224207733654e-17
20230531_PA_100CFU_LZMSC1P2_D7_70%_3,contaminated,Pseudomonas aeruginosa,100,1.0,MSC1P2,20230531,,419,237.4433594,300.1490784,-0.622579243231902,1.2423842088014314,-5.765740576573606e-16
20230726_CS_100CFU_LZMSC7P6_D7_80%_3,contaminated,Clostridium sporogenes,100,1.0,MSC7P6,20230726,,419,237.4502869,300.1557617,-0.4239075627152747,0.9330440167180584,-2.840475136988467e-16
20230608_SA_10CFU_LZMSC7P2_D7_80%_1,contaminated,Staphylococcus aureus,10,1.0,MSC7P2,20230608,,419,237.45784,300.1561584,-0.4830569123958629,0.95663405513747,1.1870642363533893e-16
20230726_CS_10CFU_LZMSC8P6_D7_70%_1,contaminated,Clostridium sporogenes,10,1.0,MSC8P6,20230726,,419,237.4502869,300.1557617,-0.4101539977976129,0.9024993749357204,3.624785436007671e-16
20230720_CAc_10CFU_LZMSC10P6_D7_70%,contaminated,Cutibacterium acnes,10,1.0,MSC10P6,20230720,,419,237.4665527,300.1394958,-0.4244879849952266,0.8926532644714401,7.63112723370036e-17
20230531_PA_10CFU_LZMSC8P2_D7_70%_1,contaminated,Pseudomonas aeruginosa,10,1.0,MSC8P2,20230531,,419,237.4433594,300.1490784,-0.5226084421431186,1.0652857493235484,-8.479030259667066e-17
20230726_CS_10CFU_LZMSC6P6_D7_90%_2,contaminated,Clostridium sporogenes,10,1.0,MSC6P6,20230726,,419,237.4502869,300.1557617,-0.3726050004922036,0.8230292501411298,8.479030259667067e-18
20230614_BS_100CFU_LZMSC9P4_D7_70%_2,contaminated,Bacillus subtilis,100,1.0,MSC9P4,20230614,,419,237.4569702,300.1626892,-0.4195867033444708,0.9186613259555292,2.310535745759276e-16
20230331_D5_EColi_10CFU_1,contaminated,Escherichia coli,10,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.408449910855609,0.8965577506110578,-3.6459830116568384e-16
20230726_CS_10CFU_LZMSC1P6_D7_90%_1,contaminated,Clostridium sporogenes,10,1.0,MSC1P6,20230726,,419,237.4502869,300.1557617,-0.4276328948750996,0.9316728792915672,-1.9925721110217606e-16
20230518_EColi_10CFU_LZMSC8P6_D7_70%,contaminated,Escherichia coli,10,1.0,MSC8P6,20230518,,419,237.4571838,300.1626587,-0.4202735216630073,0.9472739206369928,-2.0773624136184313e-16
20230713_CA_100CFU_LZMSC1P4_D7_70%_3,contaminated,Candida albicans,100,1.0,MSC1P4,20230713,,419,237.4332886,300.1253052,-0.5951810250277637,1.0572400720722364,7.461546628507019e-16
20230713_CA_10CFU_LZMSC1P4_D7_70%_3,contaminated,Candida albicans,10,1.0,MSC1P4,20230713,,419,237.4332886,300.1253052,-0.5928126881674626,1.069280792199204,-4.324305432430204e-16
20230531_PA_10CFU_LZMSC8P2_D7_70%_3,contaminated,Pseudomonas aeruginosa,10,1.0,MSC8P2,20230531,,419,237.4433594,300.1490784,-0.5304994628766901,1.0768568670899763,2.798079985690132e-16
20230608_SA_100CFU_LZMSC8P2_D7_70%_1,contaminated,Staphylococcus aureus,100,1.0,MSC8P2,20230608,,419,237.45784,300.1561584,-0.4903840976143985,0.9666253966189348,9.411723588230444e-16
20230531_PA_10CFU_LZMSC9P2_D7_80%_3,contaminated,Pseudomonas aeruginosa,10,1.0,MSC9P2,20230531,,419,237.4433594,300.1490784,-0.5792961952938748,1.147127048106125,-4.833047248010228e-16
20230526_CAcnes_10CFU_LZMSC5P6_D7_70%,contaminated,Cutibacterium acnes,10,1.0,MSC5P6,20230526,,419,237.4316101,300.130188,-0.4165808179703261,0.910194494329674,1.4414351441434014e-16
20230720_CAc_100CFU_LZMSC10P6_D7_70%_2,contaminated,Cutibacterium acnes,100,1.0,MSC10P6,20230720,,419,237.4665527,300.1394958,-0.429448406910024,0.9300616573233093,-1.2294593876517246e-16
20230323_D5_PAeruginosa9027_100CFU_3,contaminated,Pseudomonas aeruginosa,100,1.0,D5,20230323,,419,237.4316711,300.1366577,-0.4858561377151947,0.9507664616848054,1.780596354530084e-16
20230331_D5_CAlbicans_100CFU_1,contaminated,Candida albicans,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4583316790911695,1.0012146684088306,-8.479030259667067e-18
20230608_SA_10CFU_LZMSC1P2_D7_70%_2,contaminated,Staphylococcus aureus,10,1.0,MSC1P2,20230608,,419,237.45784,300.1561584,-0.5109638846322198,1.026497058634447,-1.9501769597234254e-16
20230518_EColi_10CFU_LZMSC1P6_D7_90%_1,contaminated,Escherichia coli,10,1.0,MSC1P6,20230518,,419,237.4571838,300.1626587,-0.4307781421282418,0.9806396003717583,4.2395151298335335e-18
20230726_CS_100CFU_LZMSC10P6_D7_70%_3,contaminated,Clostridium sporogenes,100,1.0,MSC10P6,20230726,,419,237.4502869,300.1557617,-0.4332864558188545,0.9647033236478122,-1.526225446740072e-16
20230713_CA_100CFU_LZMSC7P4_D7_90%_2,contaminated,Candida albicans,100,1.0,MSC7P4,20230713,,419,237.4332886,300.1253052,-0.5714561247356399,1.05642053446436,5.511369668783593e-16
20230614_BS_10CFU_LZMSC9P4_D7_70%_3,contaminated,Bacillus subtilis,10,1.0,MSC9P4,20230614,,419,237.4569702,300.1626892,-0.4228273269007957,0.9495357984992044,-2.289338170110108e-16
20230713_CA_10CFU_LZMSC10P4_D7_70%,contaminated,Candida albicans,10,1.0,MSC10P4,20230713,,419,237.4332886,300.1253052,-0.5641100814312645,1.0195826083020687,4.748256945413557e-16
20230328_D5_PAeruginosa9027_10CFU_2,contaminated,Pseudomonas aeruginosa,10,1.0,D5,20230328,,419,237.4617615,300.1531982,-0.6056967042190126,1.2195142049809873,1.017483631160048e-15
20230608_SA_10CFU_LZMSC9P2_D7_80%,contaminated,Staphylococcus aureus,10,1.0,MSC9P2,20230608,,419,237.45784,300.1561584,-0.4914720778243441,0.9907777186756564,-3.5187975577618327e-16
20230713_CA_10CFU_LZMSC7P4_D7_90%_3,contaminated,Candida albicans,10,1.0,MSC7P4,20230713,,419,237.4332886,300.1253052,-0.5662743289561653,1.0365200000438344,1.8653866571267547e-16
20230720_CAc_10CFU_LZMSC6P6_D7_90%_2,contaminated,Cutibacterium acnes,10,1.0,MSC6P6,20230720,,419,237.4665527,300.1394958,-0.3734580006022269,0.8130942159644399,5.617357547029432e-16
20230608_SA_100CFU_LZMSC1P2_D7_70%_1,contaminated,Staphylococcus aureus,100,1.0,MSC1P2,20230608,,419,237.45784,300.1561584,-0.5346522903335726,1.046254319233094,-6.020111484363617e-16
20230519_EColi_100CFU_LZMSC8P6_D7_70%_1,contaminated,Escherichia coli,100,1.0,MSC8P6,20230519,,419,237.4542236,300.1599426,-0.4231384849146381,0.9494799566186952,-1.1870642363533893e-16
20230614_BS_10CFU_LZMSC10P4_D7_70%_2,contaminated,Bacillus subtilis,10,1.0,MSC10P4,20230614,,419,237.4569702,300.1626892,-0.4239233955714399,0.9239172561618936,1.27185453895006e-17
20230720_CAc_100CFU_LZMSC8P6_D7_70%,contaminated,Cutibacterium acnes,100,1.0,MSC8P6,20230720,,419,237.4665527,300.1394958,-0.4160974915151153,0.909795900618218,-2.9676605908834733e-17
20230608_SA_10CFU_LZMSC1P2_D7_70%_3,contaminated,Staphylococcus aureus,10,1.0,MSC1P2,20230608,,419,237.45784,300.1561584,-0.5113989842205254,1.0442704229794744,-3.1372411960768147e-16
20230518_EColi_10CFU_LZMSC9P6_D7_70%_2,contaminated,Escherichia coli,10,1.0,MSC9P6,20230518,,419,237.4571838,300.1626587,-0.4064782874910901,0.8879032466422431,-2.458918775303449e-16
20230331_D5_EColi_100CFU_2,contaminated,Escherichia coli,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4127740697000001,0.8958365881333333,-5.935321181766947e-17
20230331_D5_CAlbicans_100CFU_2,contaminated,Candida albicans,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4585664121807477,0.996017023985919,1.017483631160048e-16
20230726_CS_100CFU_LZMSC6P6_D7_90%_2,contaminated,Clostridium sporogenes,100,1.0,MSC6P6,20230726,,419,237.4502869,300.1557617,-0.3717813103155133,0.82527949331782,-2.0561648379692637e-16
20230531_PA_10CFU_LZMSC7P2_D7_80%_1,contaminated,Pseudomonas aeruginosa,10,1.0,MSC7P2,20230531,,419,237.4433594,300.1490784,-0.566773468363803,1.157280282136197,-3.81556361685018e-16
20230713_CA_10CFU_LZMSC8P4_D7_80%_2,contaminated,Candida albicans,10,1.0,MSC8P4,20230713,,419,237.4332886,300.1253052,-0.4498496319552908,0.8429823057113759,-5.511369668783593e-16
20230726_CS_10CFU_LZMSC8P6_D7_70%,contaminated,Clostridium sporogenes,10,1.0,MSC8P6,20230726,,419,237.4502869,300.1557617,-0.4091962201334923,0.8950287627665076,1.399039992845066e-16
20230608_SA_100CFU_LZMSC6P2_D7_90%,contaminated,Staphylococcus aureus,100,1.0,MSC6P2,20230608,,419,237.45784,300.1561584,-0.500248597807239,1.0291701688594277,5.341789063590252e-16
20230713_CA_100CFU_LZMSC9P4_D7_70%,contaminated,Candida albicans,100,1.0,MSC9P4,20230713,,419,237.4332886,300.1253052,-0.5751122779780429,1.039239074088624,1.27185453895006e-16
20230519_EColi_100CFU_LZMSC8P6_D7_70%_3,contaminated,Escherichia coli,100,1.0,MSC8P6,20230519,,419,237.4542236,300.1599426,-0.4232841063164682,0.9539558610168652,-4.4090957350268745e-16
20230531_PA_100CFU_LZMSC7P2_D7_80%_3,contaminated,Pseudomonas aeruginosa,100,1.0,MSC7P2,20230531,,419,237.4433594,300.1490784,-0.6113370736514715,1.215333434181862,3.7307733142535094e-16
20230331_D5_BSubtilis_10CFU_2,contaminated,Bacillus subtilis,10,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4592018656618933,0.9981020457714396,4.663466642816887e-17
20230713_CA_10CFU_LZMSC9P4_D7_70%_1,contaminated,Candida albicans,10,1.0,MSC9P4,20230713,,419,237.4332886,300.1253052,-0.5611572978959432,1.0133353552707236,-3.900353919446851e-16
20230726_CS_100CFU_LZMSC9P6_D7_70%_3,contaminated,Clostridium sporogenes,100,1.0,MSC9P6,20230726,,419,237.4502869,300.1557617,-0.4083013821591889,0.8978915870741443,-2.9676605908834733e-16
20230608_SA_100CFU_LZMSC7P2_D7_80%_2,contaminated,Staphylococcus aureus,100,1.0,MSC7P2,20230608,,419,237.45784,300.1561584,-0.4764157359589495,0.947982507074384,4.833047248010228e-16
20230720_CAc_10CFU_LZMSC6P6_D7_90%_3,contaminated,Cutibacterium acnes,10,1.0,MSC6P6,20230720,,419,237.4665527,300.1394958,-0.3742329790497213,0.8150504961502785,2.3741284727067786e-16
20230726_CS_10CFU_LZMSC9P6_D7_70%_1,contaminated,Clostridium sporogenes,10,1.0,MSC9P6,20230726,,419,237.4502869,300.1557617,-0.4055748998575175,0.8953551284091491,3.4764024064634975e-16
20230519_EColi_100CFU_LZMSC6P6_D7_90%_2,contaminated,Escherichia coli,100,1.0,MSC6P6,20230519,,419,237.4542236,300.1599426,-0.3802471061748608,0.8523411749251391,-6.3592726947503e-17
20230406_CSporogenes_100CFU,contaminated,Clostridium sporogenes,100,1.0,Unknown,20230406,,419,237.437088,300.1494446,-0.4086452734833733,0.90063238024996,-2.0561648379692637e-16
20230531_PA_100CFU_LZMSC7P2_D7_80%,contaminated,Pseudomonas aeruginosa,100,1.0,MSC7P2,20230531,,419,237.4433594,300.1490784,-0.5977526044464592,1.1725418232202074,6.698433905136983e-16
20230614_BS_10CFU_LZMSC7P4_D7_90%,contaminated,Bacillus subtilis,10,1.0,MSC7P4,20230614,,419,237.4569702,300.1626892,-0.4279511140514719,0.9546334084151946,-1.5686205980384074e-16
20230531_PA_100CFU_LZMSC8P2_D7_70%,contaminated,Pseudomonas aeruginosa,100,1.0,MSC8P2,20230531,,419,237.4433594,300.1490784,-0.54978606390024,1.0911297671997595,-1.3481658112870636e-15
20230614_BS_100CFU_LZMSC7P4_D7_90%_1,contaminated,Bacillus subtilis,100,1.0,MSC7P4,20230614,,419,237.4569702,300.1626892,-0.4296394739762134,0.9568148995904532,-1.0598787824583833e-16
20230608_SA_100CFU_LZMSC7P2_D7_80%,contaminated,Staphylococcus aureus,100,1.0,MSC7P2,20230608,,419,237.45784,300.1561584,-0.463227635774304,0.9189468562923626,-1.0598787824583833e-16
20230720_CAc_10CFU_LZMSC8P6_D7_70%,contaminated,Cutibacterium acnes,10,1.0,MSC8P6,20230720,,419,237.4665527,300.1394958,-0.415162497736436,0.9073833286302304,-8.90298177265042e-17
20230531_PA_100CFU_LZMSC8P2_D7_70%_1,contaminated,Pseudomonas aeruginosa,100,1.0,MSC8P2,20230531,,419,237.4433594,300.1490784,-0.5566425072119324,1.1013388884547342,8.055078746683713e-16
20230608_SA_100CFU_LZMSC10P2_D7_80%_3,contaminated,Staphylococcus aureus,100,1.0,MSC10P2,20230608,,419,237.45784,300.1561584,-0.5121508931916463,1.048949212241687,5.596159971380264e-16
20230328_D5_SAureus_10CFU_2,contaminated,Staphylococcus aureus,10,1.0,D5,20230328,,419,237.4617615,300.1531982,-0.4630389201755765,1.04561596209109,2.840475136988467e-16
20230331_D5_BSubtilis_100CFU_2,contaminated,Bacillus subtilis,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4615330448297535,1.0146669497035798,-1.90778180842509e-16
20230726_CS_100CFU_LZMSC6P6_D7_90%,contaminated,Clostridium sporogenes,100,1.0,MSC6P6,20230726,,419,237.4502869,300.1557617,-0.3697857806755765,0.8162233232910904,2.0773624136184313e-16
20230608_SA_10CFU_LZMSC6P2_D7_90%,contaminated,Staphylococcus aureus,10,1.0,MSC6P2,20230608,,419,237.45784,300.1561584,-0.4890233072859179,1.0117882496474155,8.98777207524709e-16
20230720_CAc_10CFU_LZMSC9P6_D7_70%_2,contaminated,Cutibacterium acnes,10,1.0,MSC9P6,20230720,,419,237.4665527,300.1394958,-0.4057997521605411,0.8469722414061258,-6.99519996422533e-17
20230614_BS_100CFU_LZMSC6P4_D7_90%_2,contaminated,Bacillus subtilis,100,1.0,MSC6P4,20230614,,419,237.4569702,300.1626892,-0.419556911720923,0.9402536839457436,-2.54370907790012e-16
20230331_D5_EColi_10CFU_3,contaminated,Escherichia coli,10,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4116759963847254,0.9131541285819414,1.6110157493367426e-16
20230518_EColi_10CFU_LZMSC6P6_D7_90%_3,contaminated,Escherichia coli,10,1.0,MSC6P6,20230518,,419,237.4571838,300.1626587,-0.3749746482968972,0.8662548856364362,2.034967262320096e-16
20230726_CS_100CFU_LZMSC6P6_D7_90%_1,contaminated,Clostridium sporogenes,100,1.0,MSC6P6,20230726,,419,237.4502869,300.1557617,-0.3710777171598246,0.8223821412068419,3.073648469129312e-16
20230720_CAc_10CFU_LZMSC7P6_D7_80%,contaminated,Cutibacterium acnes,10,1.0,MSC7P6,20230720,,419,237.4665527,300.1394958,-0.4292240154210822,0.9283350793455842,-3.2856242256209885e-16
20230614_BS_100CFU_LZMSC10P4_D7_70%_2,contaminated,Bacillus subtilis,100,1.0,MSC10P4,20230614,,419,237.4569702,300.1626892,-0.4228518853482101,0.9262339323851232,-1.2294593876517246e-16
20230608_SA_100CFU_LZMSC6P2_D7_90%_1,contaminated,Staphylococcus aureus,100,1.0,MSC6P2,20230608,,419,237.45784,300.1561584,-0.5017094303438332,1.0261022756894995,1.335447265897563e-15
20230608_SA_10CFU_LZMSC7P2_D7_80%_3,contaminated,Staphylococcus aureus,10,1.0,MSC7P2,20230608,,419,237.45784,300.1561584,-0.4926798524889424,0.9783715821443916,-5.172208458396911e-16
20230614_BS_10CFU_LZMSC9P4_D7_70%_2,contaminated,Bacillus subtilis,10,1.0,MSC9P4,20230614,,419,237.4569702,300.1626892,-0.4181111050407318,0.9300049849259348,1.017483631160048e-16
20230406_CSporogenes_100CFU_2,contaminated,Clostridium sporogenes,100,1.0,Unknown,20230406,,419,237.437088,300.1494446,-0.4111848037371521,0.9042745571295144,-2.0773624136184313e-16
20230614_BS_10CFU_LZMSC10P4_D7_70%_3,contaminated,Bacillus subtilis,10,1.0,MSC10P4,20230614,,419,237.4569702,300.1626892,-0.4237200577599045,0.9319122626400954,-2.3317333214084434e-17
20230614_BS_100CFU_LZMSC8P4_D7_80%_2,contaminated,Bacillus subtilis,100,1.0,MSC8P4,20230614,,419,237.4569702,300.1626892,-0.3378360102436754,0.7489535280229913,4.663466642816887e-17
20230713_CA_100CFU_LZMSC10P4_D7_70%_1,contaminated,Candida albicans,100,1.0,MSC10P4,20230713,,419,237.4332886,300.1253052,-0.5844091337343665,1.0316771905656337,8.563820562263738e-16
20230726_CS_10CFU_LZMSC6P6_D7_90%,contaminated,Clostridium sporogenes,10,1.0,MSC6P6,20230726,,419,237.4502869,300.1557617,-0.3707710977227519,0.8094210501105815,6.656038753838647e-16
20230518_EColi_10CFU_LZMSC7P6_D7_80%,contaminated,Escherichia coli,10,1.0,MSC7P6,20230518,,419,237.4571838,300.1626587,-0.4336301271473349,0.9735698022193318,2.54370907790012e-17
20230713_CA_10CFU_LZMSC9P4_D7_70%,contaminated,Candida albicans,10,1.0,MSC9P4,20230713,,419,237.4332886,300.1253052,-0.5573268267789983,1.017856862887668,-6.3592726947503e-16
20230614_BS_100CFU_LZMSC6P4_D7_90%,contaminated,Bacillus subtilis,100,1.0,MSC6P4,20230614,,419,237.4569702,300.1626892,-0.4147783395477322,0.9268099738189346,4.981430277554402e-16
20230323_D5_PAeruginosa9027_100CFU_1,contaminated,Pseudomonas aeruginosa,100,1.0,D5,20230323,,419,237.4316711,300.1366577,-0.4830822239341296,0.9333945623658704,-7.546336931103689e-16
20230331_D5_BSubtilis_100CFU_3,contaminated,Bacillus subtilis,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4597285435635638,1.0071297343031027,1.9925721110217606e-16
20230518_EColi_10CFU_LZMSC1P6_D7_90%_3,contaminated,Escherichia coli,10,1.0,MSC1P6,20230518,,419,237.4571838,300.1626587,-0.4337188371809866,0.9999286659190134,-1.3142496902483953e-16
20230531_PA_100CFU_LZMSC9P2_D7_80%_3,contaminated,Pseudomonas aeruginosa,100,1.0,MSC9P2,20230531,,419,237.4433594,300.1490784,-0.6027226693764521,1.1912418957235482,-2.1197575649167665e-16
20230331_D5_EColi_100CFU_1,contaminated,Escherichia coli,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4103549336423235,0.8933062142243431,-5.214603609695246e-16
20230614_BS_10CFU_LZMSC10P4_D7_70%_1,contaminated,Bacillus subtilis,10,1.0,MSC10P4,20230614,,419,237.4569702,300.1626892,-0.422066710552665,0.9132502107806684,1.399039992845066e-16
20230331_D5_CAlbicans_100CFU,contaminated,Candida albicans,100,1.0,D5,20230331,,419,237.4587402,300.1316833,-0.4599045198723152,0.9973235150276848,-2.0773624136184313e-16
20230614_BS_100CFU_LZMSC1P4_D7_70%_1,contaminated,Bacillus subtilis,100,1.0,MSC1P4,20230614,,419,237.4569702,300.1626892,-0.4372331948607785,0.9779984154058884,1.098034418626885e-15
20230614_BS_10CFU_LZMSC8P4_D7_80%_2,contaminated,Bacillus subtilis,10,1.0,MSC8P4,20230614,,419,237.4569702,300.1626892,-0.3399666559058077,0.7477736213941922,-3.222031498673485e-16
20230531_PA_100CFU_LZMSC10P2_D7_80%_2,contaminated,Pseudomonas aeruginosa,100,1.0,MSC10P2,20230531,,419,237.4433594,300.1490784,-0.595880859735004,1.1910289191316628,-8.479030259667067e-18
20230713_CA_10CFU_LZMSC1P4_D7_70%_2,contaminated,Candida albicans,10,1.0,MSC1P4,20230713,,419,237.4616547,300.1534119,-0.5918245002378684,1.0772062652621317,-3.900353919446851e-16
